id,ami_launch_index,architecture,block_device_mappings,client_token,ebs_optimized,hypervisor,iam_instance_profile,image_id,instance_id,instance_lifecycle,instance_type,kernel_id,key_name,launch_time,monitoring,network_interfaces_attribute,placement,platform,private_dns_name,private_ip_address,product_codes,public_dns_name,public_ip_address,ramdisk_id,root_device_name,root_device_type,security_groups,source_dest_check,spot_instance_request_id,sriov_net_support,state,state_reason,state_transition_reason,subnet_id,tags,virtualization_type,vpc_id
i-dc52fb1f,21,x86_64,"[{u'DeviceName': '/dev/sda1', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-c33a766c', u'AttachTime': datetime.datetime(2016, 3, 3, 7, 36, 31, tzinfo=tzutc())}}, {u'DeviceName': '/dev/sdb', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-b13a761e', u'AttachTime': datetime.datetime(2016, 3, 3, 7, 36, 31, tzinfo=tzutc())}}]",HESQi1456990588608,True,xen,,ami-8d668cc9,i-dc52fb1f,,m4.4xlarge,,easemob,2016-03-03 07:36:29+00:00,{u'State': 'disabled'},"[{u'Status': 'in-use', u'MacAddress': '02:01:e2:27:7f:75', u'SourceDestCheck': True, u'VpcId': 'vpc-8b49b3ee', u'Description': 'Primary network interface', u'NetworkInterfaceId': 'eni-025b1765', u'PrivateIpAddresses': [{u'PrivateDnsName': 'ip-172-31-26-68.us-west-1.compute.internal', u'Primary': True, u'PrivateIpAddress': '172.31.26.68'}], u'PrivateDnsName': 'ip-172-31-26-68.us-west-1.compute.internal', u'Attachment': {u'Status': 'attached', u'DeviceIndex': 0, u'DeleteOnTermination': True, u'AttachmentId': 'eni-attach-23ddd9eb', u'AttachTime': datetime.datetime(2016, 3, 3, 7, 36, 29, tzinfo=tzutc())}, u'Groups': [{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}], u'SubnetId': 'subnet-330ad756', u'OwnerId': '986090843226', u'PrivateIpAddress': '172.31.26.68'}]","{u'Tenancy': 'default', u'GroupName': '', u'AvailabilityZone': 'us-west-1a'}",,ip-172-31-26-68.us-west-1.compute.internal,172.31.26.68,[],,,,/dev/sda1,ebs,"[{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}]",True,,,"{u'Code': 16, u'Name': 'running'}",,,subnet-330ad756,"[{u'Value': 'pro4-aws-ca-ejabberd22', u'Key': 'Name'}]",hvm,vpc-8b49b3ee
i-ef52fb2c,34,x86_64,"[{u'DeviceName': '/dev/sda1', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-063a76a9', u'AttachTime': datetime.datetime(2016, 3, 3, 7, 36, 31, tzinfo=tzutc())}}, {u'DeviceName': '/dev/sdb', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-193a76b6', u'AttachTime': datetime.datetime(2016, 3, 3, 7, 36, 31, tzinfo=tzutc())}}]",HESQi1456990588608,True,xen,,ami-8d668cc9,i-ef52fb2c,,m4.4xlarge,,easemob,2016-03-03 07:36:29+00:00,{u'State': 'disabled'},"[{u'Status': 'in-use', u'MacAddress': '02:4d:e3:96:af:49', u'SourceDestCheck': True, u'VpcId': 'vpc-8b49b3ee', u'Description': 'Primary network interface', u'NetworkInterfaceId': 'eni-285b174f', u'PrivateIpAddresses': [{u'PrivateDnsName': 'ip-172-31-26-81.us-west-1.compute.internal', u'Primary': True, u'PrivateIpAddress': '172.31.26.81'}], u'PrivateDnsName': 'ip-172-31-26-81.us-west-1.compute.internal', u'Attachment': {u'Status': 'attached', u'DeviceIndex': 0, u'DeleteOnTermination': True, u'AttachmentId': 'eni-attach-d3deda1b', u'AttachTime': datetime.datetime(2016, 3, 3, 7, 36, 29, tzinfo=tzutc())}, u'Groups': [{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}], u'SubnetId': 'subnet-330ad756', u'OwnerId': '986090843226', u'PrivateIpAddress': '172.31.26.81'}]","{u'Tenancy': 'default', u'GroupName': '', u'AvailabilityZone': 'us-west-1a'}",,ip-172-31-26-81.us-west-1.compute.internal,172.31.26.81,[],,,,/dev/sda1,ebs,"[{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}]",True,,,"{u'Code': 16, u'Name': 'running'}",,,subnet-330ad756,"[{u'Value': 'pro4-aws-ca-ejabberd21', u'Key': 'Name'}]",hvm,vpc-8b49b3ee
i-8b0c8d40,0,x86_64,"[{u'DeviceName': '/dev/sda', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': False, u'VolumeId': 'vol-a251f447', u'AttachTime': datetime.datetime(2015, 6, 8, 8, 49, 6, tzinfo=tzutc())}}, {u'DeviceName': '/dev/sdf', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': False, u'VolumeId': 'vol-1c89cbb3', u'AttachTime': datetime.datetime(2016, 3, 2, 6, 20, 15, tzinfo=tzutc())}}, {u'DeviceName': '/dev/sdd', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': False, u'VolumeId': 'vol-2e0b5f81', u'AttachTime': datetime.datetime(2016, 3, 9, 9, 24, 49, tzinfo=tzutc())}}]",qyrEv1433753342637,False,xen,,ami-308f9675,i-8b0c8d40,,m3.large,aki-f77e26b2,dennis@easemob.com,2015-06-08 08:49:03+00:00,{u'State': 'disabled'},"[{u'Status': 'in-use', u'MacAddress': '02:a0:4c:39:4a:cd', u'SourceDestCheck': True, u'VpcId': 'vpc-8b49b3ee', u'Description': 'Primary network interface', u'Association': {u'PublicIp': '52.8.121.219', u'PublicDnsName': 'ec2-52-8-121-219.us-west-1.compute.amazonaws.com', u'IpOwnerId': '986090843226'}, u'NetworkInterfaceId': 'eni-6711d303', u'PrivateIpAddresses': [{u'PrivateDnsName': 'ip-172-31-25-172.us-west-1.compute.internal', u'Association': {u'PublicIp': '52.8.121.219', u'PublicDnsName': 'ec2-52-8-121-219.us-west-1.compute.amazonaws.com', u'IpOwnerId': '986090843226'}, u'Primary': True, u'PrivateIpAddress': '172.31.25.172'}], u'PrivateDnsName': 'ip-172-31-25-172.us-west-1.compute.internal', u'Attachment': {u'Status': 'attached', u'DeviceIndex': 0, u'DeleteOnTermination': True, u'AttachmentId': 'eni-attach-bd16ace0', u'AttachTime': datetime.datetime(2015, 6, 8, 8, 49, 3, tzinfo=tzutc())}, u'Groups': [{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}], u'SubnetId': 'subnet-330ad756', u'OwnerId': '986090843226', u'PrivateIpAddress': '172.31.25.172'}]","{u'Tenancy': 'default', u'GroupName': '', u'AvailabilityZone': 'us-west-1a'}",,ip-172-31-25-172.us-west-1.compute.internal,172.31.25.172,"[{u'ProductCodeId': 'eggbgx9svw4xhzs1omttdv29q', u'ProductCodeType': 'marketplace'}]",ec2-52-8-121-219.us-west-1.compute.amazonaws.com,52.8.121.219,,/dev/sda1,ebs,"[{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}]",True,,,"{u'Code': 16, u'Name': 'running'}",,,subnet-330ad756,"[{u'Value': 'pro4-aws-ca-console', u'Key': 'Name'}]",paravirtual,vpc-8b49b3ee
i-b1e76472,1,x86_64,"[{u'DeviceName': '/dev/sda1', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-9e725a31', u'AttachTime': datetime.datetime(2016, 3, 30, 7, 37, 48, tzinfo=tzutc())}}, {u'DeviceName': '/dev/sdb', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-9d725a32', u'AttachTime': datetime.datetime(2016, 3, 30, 7, 37, 48, tzinfo=tzutc())}}]",zQRcZ1459323467152,True,xen,,ami-8d668cc9,i-b1e76472,,m4.xlarge,,easemob,2016-03-30 07:37:47+00:00,{u'State': 'disabled'},"[{u'Status': 'in-use', u'MacAddress': '02:65:fd:4c:ce:a1', u'SourceDestCheck': True, u'VpcId': 'vpc-8b49b3ee', u'Description': '', u'NetworkInterfaceId': 'eni-12070275', u'PrivateIpAddresses': [{u'PrivateDnsName': 'ip-172-31-27-156.us-west-1.compute.internal', u'Primary': True, u'PrivateIpAddress': '172.31.27.156'}], u'PrivateDnsName': 'ip-172-31-27-156.us-west-1.compute.internal', u'Attachment': {u'Status': 'attached', u'DeviceIndex': 0, u'DeleteOnTermination': True, u'AttachmentId': 'eni-attach-56c4259d', u'AttachTime': datetime.datetime(2016, 3, 30, 7, 37, 47, tzinfo=tzutc())}, u'Groups': [{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}], u'SubnetId': 'subnet-330ad756', u'OwnerId': '986090843226', u'PrivateIpAddress': '172.31.27.156'}]","{u'Tenancy': 'default', u'GroupName': '', u'AvailabilityZone': 'us-west-1a'}",,ip-172-31-27-156.us-west-1.compute.internal,172.31.27.156,[],,,,/dev/sda1,ebs,"[{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}]",True,,,"{u'Code': 16, u'Name': 'running'}",,,subnet-330ad756,"[{u'Value': 'pro4-aws-ca-thrift17', u'Key': 'Name'}]",hvm,vpc-8b49b3ee
i-b6e76475,0,x86_64,"[{u'DeviceName': '/dev/sda1', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-1c7159b3', u'AttachTime': datetime.datetime(2016, 3, 30, 7, 37, 48, tzinfo=tzutc())}}, {u'DeviceName': '/dev/sdb', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-1b7159b4', u'AttachTime': datetime.datetime(2016, 3, 30, 7, 37, 48, tzinfo=tzutc())}}]",zQRcZ1459323467152,True,xen,,ami-8d668cc9,i-b6e76475,,m4.xlarge,,easemob,2016-03-30 07:37:47+00:00,{u'State': 'disabled'},"[{u'Status': 'in-use', u'MacAddress': '02:c8:ed:d7:13:2b', u'SourceDestCheck': True, u'VpcId': 'vpc-8b49b3ee', u'Description': '', u'NetworkInterfaceId': 'eni-11070276', u'PrivateIpAddresses': [{u'PrivateDnsName': 'ip-172-31-27-155.us-west-1.compute.internal', u'Primary': True, u'PrivateIpAddress': '172.31.27.155'}], u'PrivateDnsName': 'ip-172-31-27-155.us-west-1.compute.internal', u'Attachment': {u'Status': 'attached', u'DeviceIndex': 0, u'DeleteOnTermination': True, u'AttachmentId': 'eni-attach-57c4259c', u'AttachTime': datetime.datetime(2016, 3, 30, 7, 37, 47, tzinfo=tzutc())}, u'Groups': [{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}], u'SubnetId': 'subnet-330ad756', u'OwnerId': '986090843226', u'PrivateIpAddress': '172.31.27.155'}]","{u'Tenancy': 'default', u'GroupName': '', u'AvailabilityZone': 'us-west-1a'}",,ip-172-31-27-155.us-west-1.compute.internal,172.31.27.155,[],,,,/dev/sda1,ebs,"[{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}]",True,,,"{u'Code': 16, u'Name': 'running'}",,,subnet-330ad756,"[{u'Value': 'pro4-aws-ca-thrift18', u'Key': 'Name'}]",hvm,vpc-8b49b3ee
i-a0921e63,0,x86_64,"[{u'DeviceName': '/dev/sda1', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-1c3307b3', u'AttachTime': datetime.datetime(2016, 4, 2, 1, 17, 37, tzinfo=tzutc())}}, {u'DeviceName': '/dev/sdb', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': False, u'VolumeId': 'vol-593307f6', u'AttachTime': datetime.datetime(2016, 4, 2, 1, 17, 37, tzinfo=tzutc())}}]",rUAyg1459559855883,True,xen,,ami-cb98e5ab,i-a0921e63,,m4.large,,easemob,2016-04-02 01:17:36+00:00,{u'State': 'disabled'},"[{u'Status': 'in-use', u'MacAddress': '02:ab:fd:8c:fa:c9', u'SourceDestCheck': True, u'VpcId': 'vpc-8b49b3ee', u'Description': 'Primary network interface', u'Association': {u'PublicIp': '52.9.113.211', u'PublicDnsName': 'ec2-52-9-113-211.us-west-1.compute.amazonaws.com', u'IpOwnerId': '986090843226'}, u'NetworkInterfaceId': 'eni-096f6d6e', u'PrivateIpAddresses': [{u'PrivateDnsName': 'ip-172-31-31-206.us-west-1.compute.internal', u'Association': {u'PublicIp': '52.9.113.211', u'PublicDnsName': 'ec2-52-9-113-211.us-west-1.compute.amazonaws.com', u'IpOwnerId': '986090843226'}, u'Primary': True, u'PrivateIpAddress': '172.31.31.206'}], u'PrivateDnsName': 'ip-172-31-31-206.us-west-1.compute.internal', u'Attachment': {u'Status': 'attached', u'DeviceIndex': 0, u'DeleteOnTermination': True, u'AttachmentId': 'eni-attach-8f44a944', u'AttachTime': datetime.datetime(2016, 4, 2, 1, 17, 36, tzinfo=tzutc())}, u'Groups': [{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}], u'SubnetId': 'subnet-330ad756', u'OwnerId': '986090843226', u'PrivateIpAddress': '172.31.31.206'}]","{u'Tenancy': 'default', u'GroupName': '', u'AvailabilityZone': 'us-west-1a'}",,ip-172-31-31-206.us-west-1.compute.internal,172.31.31.206,[],ec2-52-9-113-211.us-west-1.compute.amazonaws.com,52.9.113.211,,/dev/sda1,ebs,"[{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}]",True,,,"{u'Code': 16, u'Name': 'running'}",,,subnet-330ad756,"[{u'Value': 'pro4-aws-ca-web6', u'Key': 'Name'}]",hvm,vpc-8b49b3ee
i-2c51e4ef,0,x86_64,"[{u'DeviceName': '/dev/sda1', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-5e044ff1', u'AttachTime': datetime.datetime(2016, 3, 7, 3, 45, 31, tzinfo=tzutc())}}, {u'DeviceName': '/dev/sdb', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': False, u'VolumeId': 'vol-5d044ff2', u'AttachTime': datetime.datetime(2016, 3, 7, 3, 45, 31, tzinfo=tzutc())}}]",xreRA1457322329886,True,xen,,ami-8d668cc9,i-2c51e4ef,,c4.4xlarge,,easemob,2016-03-07 03:45:30+00:00,{u'State': 'disabled'},"[{u'Status': 'in-use', u'MacAddress': '02:58:bb:9d:5b:ef', u'SourceDestCheck': True, u'VpcId': 'vpc-8b49b3ee', u'Description': 'Primary network interface', u'NetworkInterfaceId': 'eni-870d59e0', u'PrivateIpAddresses': [{u'PrivateDnsName': 'ip-172-31-24-148.us-west-1.compute.internal', u'Primary': True, u'PrivateIpAddress': '172.31.24.148'}], u'PrivateDnsName': 'ip-172-31-24-148.us-west-1.compute.internal', u'Attachment': {u'Status': 'attached', u'DeviceIndex': 0, u'DeleteOnTermination': True, u'AttachmentId': 'eni-attach-be282b76', u'AttachTime': datetime.datetime(2016, 3, 7, 3, 45, 30, tzinfo=tzutc())}, u'Groups': [{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}], u'SubnetId': 'subnet-330ad756', u'OwnerId': '986090843226', u'PrivateIpAddress': '172.31.24.148'}]","{u'Tenancy': 'default', u'GroupName': '', u'AvailabilityZone': 'us-west-1a'}",,ip-172-31-24-148.us-west-1.compute.internal,172.31.24.148,[],,,,/dev/sda1,ebs,"[{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}]",True,,,"{u'Code': 16, u'Name': 'running'}",,,subnet-330ad756,"[{u'Value': 'pro4-aws-ca-elk2', u'Key': 'Name'}]",hvm,vpc-8b49b3ee
i-8fbb2b4c,0,x86_64,"[{u'DeviceName': '/dev/sda1', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-434443ec', u'AttachTime': datetime.datetime(2016, 4, 14, 14, 9, 21, tzinfo=tzutc())}}, {u'DeviceName': '/dev/sdb', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-d343447c', u'AttachTime': datetime.datetime(2016, 4, 14, 14, 9, 21, tzinfo=tzutc())}}]",RDCDY1460642960907,True,xen,,ami-8d668cc9,i-8fbb2b4c,,m4.xlarge,,easemob,2016-04-14 14:09:21+00:00,{u'State': 'disabled'},"[{u'Status': 'in-use', u'MacAddress': '02:94:67:f4:75:89', u'SourceDestCheck': True, u'VpcId': 'vpc-8b49b3ee', u'Description': 'Primary network interface', u'NetworkInterfaceId': 'eni-62647f05', u'PrivateIpAddresses': [{u'PrivateDnsName': 'ip-172-31-25-17.us-west-1.compute.internal', u'Primary': True, u'PrivateIpAddress': '172.31.25.17'}], u'PrivateDnsName': 'ip-172-31-25-17.us-west-1.compute.internal', u'Attachment': {u'Status': 'attached', u'DeviceIndex': 0, u'DeleteOnTermination': True, u'AttachmentId': 'eni-attach-80fe024b', u'AttachTime': datetime.datetime(2016, 4, 14, 14, 9, 21, tzinfo=tzutc())}, u'Groups': [{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}], u'SubnetId': 'subnet-330ad756', u'OwnerId': '986090843226', u'PrivateIpAddress': '172.31.25.17'}]","{u'Tenancy': 'default', u'GroupName': '', u'AvailabilityZone': 'us-west-1a'}",,ip-172-31-25-17.us-west-1.compute.internal,172.31.25.17,[],,,,/dev/sda1,ebs,"[{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}]",True,,,"{u'Code': 16, u'Name': 'running'}",,,subnet-330ad756,"[{u'Value': 'pro4-aws-ca-codis-rest-tk1', u'Key': 'Name'}]",hvm,vpc-8b49b3ee
i-b45a6106,0,x86_64,"[{u'DeviceName': '/dev/sda1', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-d244312a', u'AttachTime': datetime.datetime(2016, 1, 8, 8, 41, 29, tzinfo=tzutc())}}, {u'DeviceName': '/dev/sdb', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': False, u'VolumeId': 'vol-434530bb', u'AttachTime': datetime.datetime(2016, 1, 8, 8, 41, 29, tzinfo=tzutc())}}]",DLAFX1452242485173,False,xen,,ami-8d668cc9,i-b45a6106,,m3.xlarge,,easemob,2016-01-08 08:41:25+00:00,{u'State': 'disabled'},"[{u'Status': 'in-use', u'MacAddress': '06:59:58:9e:e5:41', u'SourceDestCheck': True, u'VpcId': 'vpc-8b49b3ee', u'Description': 'Primary network interface', u'Association': {u'PublicIp': '54.153.88.90', u'PublicDnsName': 'ec2-54-153-88-90.us-west-1.compute.amazonaws.com', u'IpOwnerId': 'amazon'}, u'NetworkInterfaceId': 'eni-25896c7f', u'PrivateIpAddresses': [{u'PrivateDnsName': 'ip-172-31-10-151.us-west-1.compute.internal', u'Association': {u'PublicIp': '54.153.88.90', u'PublicDnsName': 'ec2-54-153-88-90.us-west-1.compute.amazonaws.com', u'IpOwnerId': 'amazon'}, u'Primary': True, u'PrivateIpAddress': '172.31.10.151'}], u'PrivateDnsName': 'ip-172-31-10-151.us-west-1.compute.internal', u'Attachment': {u'Status': 'attached', u'DeviceIndex': 0, u'DeleteOnTermination': True, u'AttachmentId': 'eni-attach-5a462390', u'AttachTime': datetime.datetime(2016, 1, 8, 8, 41, 25, tzinfo=tzutc())}, u'Groups': [{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}], u'SubnetId': 'subnet-bd1805fb', u'OwnerId': '986090843226', u'PrivateIpAddress': '172.31.10.151'}]","{u'Tenancy': 'default', u'GroupName': '', u'AvailabilityZone': 'us-west-1c'}",,ip-172-31-10-151.us-west-1.compute.internal,172.31.10.151,[],ec2-54-153-88-90.us-west-1.compute.amazonaws.com,54.153.88.90,,/dev/sda1,ebs,"[{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}]",True,,,"{u'Code': 16, u'Name': 'running'}",,,subnet-bd1805fb,"[{u'Value': 'pro4-aws-ca-redis7', u'Key': 'Name'}]",hvm,vpc-8b49b3ee
i-b55a6107,1,x86_64,"[{u'DeviceName': '/dev/sda1', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-a8443150', u'AttachTime': datetime.datetime(2016, 1, 8, 8, 41, 29, tzinfo=tzutc())}}, {u'DeviceName': '/dev/sdb', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': False, u'VolumeId': 'vol-f244310a', u'AttachTime': datetime.datetime(2016, 1, 8, 8, 41, 29, tzinfo=tzutc())}}]",DLAFX1452242485173,False,xen,,ami-8d668cc9,i-b55a6107,,m3.xlarge,,easemob,2016-01-08 08:41:25+00:00,{u'State': 'disabled'},"[{u'Status': 'in-use', u'MacAddress': '06:2f:eb:c1:c1:bb', u'SourceDestCheck': True, u'VpcId': 'vpc-8b49b3ee', u'Description': 'Primary network interface', u'Association': {u'PublicIp': '54.153.90.94', u'PublicDnsName': 'ec2-54-153-90-94.us-west-1.compute.amazonaws.com', u'IpOwnerId': 'amazon'}, u'NetworkInterfaceId': 'eni-da896c80', u'PrivateIpAddresses': [{u'PrivateDnsName': 'ip-172-31-10-152.us-west-1.compute.internal', u'Association': {u'PublicIp': '54.153.90.94', u'PublicDnsName': 'ec2-54-153-90-94.us-west-1.compute.amazonaws.com', u'IpOwnerId': 'amazon'}, u'Primary': True, u'PrivateIpAddress': '172.31.10.152'}], u'PrivateDnsName': 'ip-172-31-10-152.us-west-1.compute.internal', u'Attachment': {u'Status': 'attached', u'DeviceIndex': 0, u'DeleteOnTermination': True, u'AttachmentId': 'eni-attach-4446238e', u'AttachTime': datetime.datetime(2016, 1, 8, 8, 41, 25, tzinfo=tzutc())}, u'Groups': [{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}], u'SubnetId': 'subnet-bd1805fb', u'OwnerId': '986090843226', u'PrivateIpAddress': '172.31.10.152'}]","{u'Tenancy': 'default', u'GroupName': '', u'AvailabilityZone': 'us-west-1c'}",,ip-172-31-10-152.us-west-1.compute.internal,172.31.10.152,[],ec2-54-153-90-94.us-west-1.compute.amazonaws.com,54.153.90.94,,/dev/sda1,ebs,"[{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}]",True,,,"{u'Code': 16, u'Name': 'running'}",,,subnet-bd1805fb,"[{u'Value': 'pro4-aws-ca-redis8', u'Key': 'Name'}]",hvm,vpc-8b49b3ee
i-0b3dd99c,0,x86_64,"[{u'DeviceName': '/dev/sda1', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-66adb9c9', u'AttachTime': datetime.datetime(2016, 4, 26, 8, 18, 12, tzinfo=tzutc())}}, {u'DeviceName': '/dev/sdb', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-65adb9ca', u'AttachTime': datetime.datetime(2016, 4, 26, 8, 18, 12, tzinfo=tzutc())}}]",,True,xen,,ami-470d7327,i-0b3dd99c,,m4.4xlarge,,easemob,2016-04-26 08:18:11+00:00,{u'State': 'disabled'},"[{u'Status': 'in-use', u'MacAddress': '02:e0:03:62:d3:0f', u'SourceDestCheck': True, u'VpcId': 'vpc-8b49b3ee', u'Description': '', u'NetworkInterfaceId': 'eni-58689e3e', u'PrivateIpAddresses': [{u'PrivateDnsName': 'ip-172-31-22-241.us-west-1.compute.internal', u'Primary': True, u'PrivateIpAddress': '172.31.22.241'}], u'PrivateDnsName': 'ip-172-31-22-241.us-west-1.compute.internal', u'Attachment': {u'Status': 'attached', u'DeviceIndex': 0, u'DeleteOnTermination': True, u'AttachmentId': 'eni-attach-837ab848', u'AttachTime': datetime.datetime(2016, 4, 26, 8, 18, 11, tzinfo=tzutc())}, u'Groups': [{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}], u'SubnetId': 'subnet-330ad756', u'OwnerId': '986090843226', u'PrivateIpAddress': '172.31.22.241'}]","{u'Tenancy': 'default', u'GroupName': '', u'AvailabilityZone': 'us-west-1a'}",,ip-172-31-22-241.us-west-1.compute.internal,172.31.22.241,[],,,,/dev/sda1,ebs,"[{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}]",True,,,"{u'Code': 16, u'Name': 'running'}",,,subnet-330ad756,"[{u'Value': 'created by aws_create_ejabberd.py', u'Key': 'Desc'}, {u'Value': 'pro4-aws-ca-ejabberd31', u'Key': 'Name'}]",hvm,vpc-8b49b3ee
i-093dd99e,2,x86_64,"[{u'DeviceName': '/dev/sda1', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-26adb989', u'AttachTime': datetime.datetime(2016, 4, 26, 8, 18, 12, tzinfo=tzutc())}}, {u'DeviceName': '/dev/sdb', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-64adb9cb', u'AttachTime': datetime.datetime(2016, 4, 26, 8, 18, 12, tzinfo=tzutc())}}]",,True,xen,,ami-470d7327,i-093dd99e,,m4.4xlarge,,easemob,2016-04-26 08:18:11+00:00,{u'State': 'disabled'},"[{u'Status': 'in-use', u'MacAddress': '02:65:e7:fc:70:13', u'SourceDestCheck': True, u'VpcId': 'vpc-8b49b3ee', u'Description': '', u'NetworkInterfaceId': 'eni-27689e41', u'PrivateIpAddresses': [{u'PrivateDnsName': 'ip-172-31-22-243.us-west-1.compute.internal', u'Primary': True, u'PrivateIpAddress': '172.31.22.243'}], u'PrivateDnsName': 'ip-172-31-22-243.us-west-1.compute.internal', u'Attachment': {u'Status': 'attached', u'DeviceIndex': 0, u'DeleteOnTermination': True, u'AttachmentId': 'eni-attach-957ab85e', u'AttachTime': datetime.datetime(2016, 4, 26, 8, 18, 11, tzinfo=tzutc())}, u'Groups': [{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}], u'SubnetId': 'subnet-330ad756', u'OwnerId': '986090843226', u'PrivateIpAddress': '172.31.22.243'}]","{u'Tenancy': 'default', u'GroupName': '', u'AvailabilityZone': 'us-west-1a'}",,ip-172-31-22-243.us-west-1.compute.internal,172.31.22.243,[],,,,/dev/sda1,ebs,"[{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}]",True,,,"{u'Code': 16, u'Name': 'running'}",,,subnet-330ad756,"[{u'Value': 'pro4-aws-ca-ejabberd33', u'Key': 'Name'}, {u'Value': 'created by aws_create_ejabberd.py', u'Key': 'Desc'}]",hvm,vpc-8b49b3ee
